tract_id,county_name,total_population,latino_population,white_population,majority_hispanic
06073010104,San Diego County,9690,2384,1689,True
06073000700,San Diego County,9853,2620,3955,False
06073012402,San Diego County,5306,794,4512,False
06097154100,Sonoma County,4183,2071,1603,True
06097153001,Sonoma County,8555,3349,4318,False
06007002800,Butte County,2953,1771,1182,True
06019006411,Fresno County,6193,3951,2242,True
06029002001,Kern County,9840,353,4202,False
06061022013,Placer County,7612,2875,4737,False
06001428600,Alameda County,7787,3379,4408,False
06029002002,Kern County,8957,2440,3248,False
06085506103,Santa Clara County,24743,2004,11286,False
06059052533,Orange County,7993,3371,4622,False
06075015201,San Francisco County,24076,6539,17537,False
06085509110,Santa Clara County,24977,9606,12616,False
06037189907,Los Angeles County,39052,4148,1768,True
06037111304,Los Angeles County,27993,19594,8399,True
06073007302,San Diego County,6838,4032,641,True
06037231710,Los Angeles County,38126,1849,8498,False
06085513000,Santa Clara County,42290,19928,13773,True
06037229100,Los Angeles County,14628,1329,6851,False
06077005303,San Joaquin County,8792,4454,4338,True
06077003213,San Joaquin County,8930,4108,4822,False
06065040204,Riverside County,5104,4285,819,True
06077004001,San Joaquin County,6907,4676,2231,True
06077003803,San Joaquin County,1600,772,616,True
06077004800,San Joaquin County,4651,3770,881,True
06077004701,San Joaquin County,6144,3658,2486,True
06077004202,San Joaquin County,5282,1689,1601,True
06077005001,San Joaquin County,3580,1176,1200,False
06077001400,San Joaquin County,5424,1439,3985,False
06077003203,San Joaquin County,8509,723,1986,False
06077003700,San Joaquin County,7888,3872,4016,False
06077003110,San Joaquin County,5643,1429,4214,False
06077002000,San Joaquin County,6648,4051,2597,True
06077003108,San Joaquin County,5602,2734,2868,False
06037108203,Los Angeles County,43070,14746,2211,True
06037404805,Los Angeles County,33260,16445,16815,False
06019007102,Fresno County,5237,2483,2754,False
06099000913,Stanislaus County,8437,3640,4797,False
06067009334,Sacramento County,5135,1195,123,True
06065042018,Riverside County,4696,4418,278,True
06071004511,San Bernardino County,3633,2060,1573,True
06019004214,Fresno County,5388,1312,909,True
06037405701,Los Angeles County,18248,1419,16608,False
06001444303,Alameda County,5294,3916,1378,True
06067006502,Sacramento County,4813,2321,2492,False
06071002309,San Bernardino County,5637,1461,691,True
06085510001,Santa Clara County,20550,8855,11695,False
06085509902,Santa Clara County,39060,19038,17571,True
06085509102,Santa Clara County,36740,9625,7431,True
06085508505,Santa Clara County,20926,12704,1437,True
06085508102,Santa Clara County,48548,18216,9988,True
06085507805,Santa Clara County,30135,9953,6794,True
06085504805,Santa Clara County,18985,17301,1684,True
06085507500,Santa Clara County,42001,17961,13997,True
06085505302,Santa Clara County,20939,17611,3328,True
06085506601,Santa Clara County,46787,17814,10255,True
06001430600,Alameda County,2209,1334,401,True
06085512305,Santa Clara County,42973,2420,18152,False
06085511907,Santa Clara County,47364,5355,18922,False
06085512021,Santa Clara County,33506,18715,9261,True
06085512001,Santa Clara County,18765,6944,8126,False
06085511912,Santa Clara County,43031,16300,3793,True
06085511916,Santa Clara County,21954,2198,19756,False
06085507203,Santa Clara County,27174,2883,1797,True
06085506305,Santa Clara County,26773,9235,17538,False
06085507302,Santa Clara County,26346,16257,9050,True
06001435700,Alameda County,6447,1525,4420,False
06001441501,Alameda County,4521,997,3524,False
06001444100,Alameda County,9950,2115,4933,False
06001400300,Alameda County,9565,665,2118,False
06001442900,Alameda County,8495,4512,3983,True
06001409600,Alameda County,8716,3603,4355,False
06001406202,Alameda County,7239,1237,1289,False
06001406500,Alameda County,9094,4898,4196,True
06001407700,Alameda County,7384,3257,2467,True
06001409100,Alameda County,6418,4577,1841,True
06001435900,Alameda County,4843,3846,997,True
06001437600,Alameda County,4883,816,4067,False
06001440308,Alameda County,7923,4121,3315,True
06085505403,Santa Clara County,38158,1232,8634,False
06085504201,Santa Clara County,16498,11916,1233,True
06085504102,Santa Clara County,22531,12084,10447,True
06085503711,Santa Clara County,28720,12882,15838,False
06085503324,Santa Clara County,22781,8902,13879,False
06085503323,Santa Clara County,22129,10911,1427,True
06085503212,Santa Clara County,36416,1731,1799,False
06085502909,Santa Clara County,33873,8025,15481,False
06085502908,Santa Clara County,30411,8624,15961,False
06085502906,Santa Clara County,29154,19922,9232,True
06085502800,Santa Clara County,41135,14262,6229,True
06085502701,Santa Clara County,34546,19799,14747,True
06001410000,Alameda County,7671,2140,4439,False
06001432700,Alameda County,7927,4361,3566,True
06001428200,Alameda County,6138,4923,1215,True
06001433300,Alameda County,6363,2690,3673,False
06001406000,Alameda County,3877,2547,1330,True
06001451401,Alameda County,9312,4954,4358,True
06001404502,Alameda County,8551,2694,3530,False
06001451602,Alameda County,4397,3991,406,True
06001438201,Alameda County,3562,3130,432,True
06001430200,Alameda County,8607,2852,342,True
06001400700,Alameda County,4182,1532,2650,False
06085502400,Santa Clara County,28131,16823,8863,True
06085506301,Santa Clara County,40877,19570,13482,True
06085504321,Santa Clara County,39318,1646,14407,False
06085504316,Santa Clara County,38305,15166,7572,True
06085511200,Santa Clara County,38002,15067,10696,True
06085510801,Santa Clara County,27923,18758,2909,True
06085509901,Santa Clara County,49918,1080,3083,False
06085510500,Santa Clara County,22140,3670,4751,False
06085512402,Santa Clara County,49512,6261,15691,False
06085500901,Santa Clara County,44620,2494,18285,False
06001427100,Alameda County,4860,538,4322,False
06001409000,Alameda County,4955,1065,3890,False
06001422400,Alameda County,9155,2298,2387,False
06001423902,Alameda County,4616,3604,1012,True
06001404400,Alameda County,5916,1563,4353,False
06001431200,Alameda County,3318,1526,1792,False
06001431100,Alameda County,3581,2823,758,True
06001428302,Alameda County,5261,4562,649,True
06001450607,Alameda County,9334,4450,307,True
06001433400,Alameda County,4969,1983,2986,False
06001402200,Alameda County,1150,861,289,True
06001432300,Alameda County,7354,855,1546,False
06001440307,Alameda County,5431,1763,1935,False
06019002200,Fresno County,8865,4160,4705,False
06019002800,Fresno County,5501,3712,1789,True
06019003600,Fresno County,8215,4929,3286,True
06019004602,Fresno County,6289,4454,1245,True
06019005507,Fresno County,4894,660,2012,False
06019004205,Fresno County,2905,396,2509,False
06019004505,Fresno County,8130,1561,4392,False
06019005403,Fresno County,2768,1094,107,True
06019005804,Fresno County,6032,4515,1517,True
06019008301,Fresno County,5419,4032,1387,True
06019006602,Fresno County,1618,652,760,False
06019006201,Fresno County,9407,3685,3861,False
06019001000,Fresno County,8604,2629,4070,False
06019001304,Fresno County,4925,1558,3367,False
06019001409,Fresno County,9546,4860,3637,True
06019004506,Fresno County,4559,372,4187,False
06019005202,Fresno County,9964,4474,4119,True
06019007003,Fresno County,5493,4471,1022,True
06019005608,Fresno County,5367,1364,3824,False
06005000303,Amador County,6973,4323,2650,True
06013359203,Contra Costa County,5819,3049,1773,True
06013369002,Contra Costa County,6130,3192,2938,True
06013368002,Contra Costa County,6906,4611,2295,True
06013379000,Contra Costa County,6672,1484,4503,False
06013314103,Contra Costa County,4454,2999,160,True
06013313205,Contra Costa County,7738,4047,2390,True
06013345115,Contra Costa County,9164,1058,632,True
06013307102,Contra Costa County,3251,181,3070,False
06013307201,Contra Costa County,5505,4644,861,True
06013313206,Contra Costa County,3685,125,1906,False
06013313204,Contra Costa County,8681,4257,4424,False
06013314200,Contra Costa County,5654,3759,1625,True
06013318000,Contra Costa County,1849,694,1155,False
06013337300,Contra Costa County,7791,4016,3775,True
06013338302,Contra Costa County,6457,1319,4328,False
06013341000,Contra Costa County,4681,1599,1930,False
06013355302,Contra Costa County,5673,1303,4370,False
06013346101,Contra Costa County,6336,3192,3144,True
06013337100,Contra Costa County,8387,4773,3614,True
06013350000,Contra Costa County,6692,2675,244,True
06013320001,Contra Costa County,8983,4957,4026,True
06013345101,Contra Costa County,5171,3246,1925,True
06013385100,Contra Costa County,5524,893,1701,False
06013387000,Contra Costa County,6256,4514,1210,True
06085511800,Santa Clara County,25437,4937,4963,False
06099000202,Stanislaus County,5442,882,1216,False
06099002100,Stanislaus County,6803,2676,4127,False
06099000303,Stanislaus County,6245,4487,1587,True
06099000905,Stanislaus County,8350,4292,4058,True
06099002901,Stanislaus County,3897,173,1459,False
06099000506,Stanislaus County,9783,4953,2041,True
06099001002,Stanislaus County,5747,4403,1344,True
06099000602,Stanislaus County,7741,4605,3136,True
06099000201,Stanislaus County,2116,1943,173,True
06099001601,Stanislaus County,5368,4449,919,True
06099002004,Stanislaus County,4318,431,1521,False
06099003400,Stanislaus County,8012,3755,1791,True
06099002402,Stanislaus County,6525,4508,327,True
06099003905,Stanislaus County,5640,2965,2675,True
06085507205,Santa Clara County,17714,7185,9656,False
06085512505,Santa Clara County,18726,17661,1065,True
06085504415,Santa Clara County,42030,6704,16355,False
06011000500,Colusa County,9094,4083,4604,False
06021010300,Glenn County,7122,3578,3544,True
06027000300,Inyo County,7658,4519,3139,True
06003010000,Alpine County,3310,528,2782,False
06041102100,Marin County,7532,3478,492,True
06041103200,Marin County,6847,4641,441,True
06041104200,Marin County,8824,364,4288,False
06041119100,Marin County,5677,1760,3917,False
06041114200,Marin County,6192,2454,365,True
06041114100,Marin County,6961,1236,4649,False
06041115000,Marin County,6834,1490,1212,True
06041129000,Marin County,6565,3168,2279,True
06041118100,Marin County,5467,734,3731,False
06041108100,Marin County,5177,2318,1489,True
06041126200,Marin County,5563,4214,1349,True
06041132100,Marin County,8140,3266,1345,True
06035040500,Lassen County,8745,3010,2496,True
06101050601,Sutter County,8486,4775,3711,True
06101050302,Sutter County,8453,4477,2507,True
06075042800,San Francisco County,31100,18206,12894,True
06075016200,San Francisco County,13239,2031,11208,False
06075022903,San Francisco County,29454,11730,17724,False
06075010500,San Francisco County,32150,17152,14998,True
06075012100,San Francisco County,37298,19680,17618,True
06075013200,San Francisco County,26586,10308,10609,False
06075016700,San Francisco County,34495,18675,9720,True
06075021000,San Francisco County,47940,15457,3939,True
06115040901,Yuba County,5935,1429,1333,True
06075021200,San Francisco County,35653,15799,16052,False
06075021800,San Francisco County,33689,15415,18274,False
06075025300,San Francisco County,27304,18572,6644,True
06075026100,San Francisco County,38239,19384,18855,True
06075033201,San Francisco County,23855,17702,6153,True
06075030500,San Francisco County,25430,8991,16439,False
06075030700,San Francisco County,34084,10467,6935,True
06081602700,San Mateo County,3664,2429,1235,True
06081606700,San Mateo County,5313,4946,367,True
06081609603,San Mateo County,4729,2656,2073,True
06081613400,San Mateo County,9237,2922,4560,False
06081611400,San Mateo County,2195,838,1357,False
06081611800,San Mateo County,9239,4281,4958,False
06081608300,San Mateo County,9081,818,4344,False
06081610000,San Mateo County,5155,2752,2403,True
06081609500,San Mateo County,5361,3011,899,True
06081606600,San Mateo County,7736,1209,1350,False
06081607100,San Mateo County,8677,1749,1445,True
06081607200,San Mateo County,6010,2546,3464,False
06081607300,San Mateo County,6936,584,902,False
06081607900,San Mateo County,5598,2015,3583,False
06081608400,San Mateo County,8175,1857,1909,False
06081608501,San Mateo County,6432,3107,3325,False
06081613600,San Mateo County,7170,4847,2323,True
06081613502,San Mateo County,8902,2594,4781,False
06081603100,San Mateo County,6591,3063,3528,False
06081603200,San Mateo County,7994,4055,3805,True
06081605000,San Mateo County,4538,1152,813,True
06081601603,San Mateo County,7760,2988,787,True
06081602500,San Mateo County,9021,1846,1307,True
06053011700,Monterey County,6716,2796,3920,False
06053014700,Monterey County,7573,3818,2793,True
06053014102,Monterey County,8142,4334,3808,True
06053010501,Monterey County,7359,861,4079,False
06053013100,Monterey County,6898,3629,1655,True
06053012401,Monterey County,9367,4287,136,True
06053010606,Monterey County,6807,2827,3980,False
06047000504,Merced County,6432,1994,236,True
06047000702,Merced County,7159,3176,3983,False
06047000801,Merced County,2424,1910,514,True
06047001601,Merced County,7350,442,2829,False
06047001901,Merced County,8859,4341,4518,False
06069000200,San Benito County,6048,1978,4070,False
06087121100,Santa Cruz County,9466,4796,4670,True
06087100900,Santa Cruz County,5216,674,4542,False
06087120600,Santa Cruz County,8221,3644,4577,False
06087121403,Santa Cruz County,6205,2668,3537,False
06087100200,Santa Cruz County,3703,1217,2486,False
06087100500,Santa Cruz County,5259,1615,139,True
06087101100,Santa Cruz County,5873,2000,2317,False
06087122300,Santa Cruz County,6089,4706,1383,True
06079011704,San Luis Obispo County,9275,558,2365,False
06079010902,San Luis Obispo County,2957,2611,346,True
06079011600,San Luis Obispo County,5325,516,4563,False
06079011103,San Luis Obispo County,7202,3817,207,True
06065042004,Riverside County,9530,4613,1521,True
06065041407,Riverside County,7783,4012,355,True
06023010800,Humboldt County,7748,2927,937,True
06065030200,Riverside County,3462,2382,652,True
06065042719,Riverside County,8872,4352,1577,True
06065042903,Riverside County,9262,1827,691,True
06065040904,Riverside County,6976,4616,2360,True
06065043310,Riverside County,4808,265,4543,False
